LoanID,CreditScore,CreditBand,BureauPullDate,PreviousDefaults,TotalExistingDebt,MonthlyIncome,BureauSource
LN-04062,722,Good (700-749),2019-12-16,0,167000.0,16878.0,TransUnion
LN-04063,623,Poor (<650),2020-10-18,0,66000.0,20548.0,Equifax
LN-04064,725,Good (700-749),2018-04-21,0,124000.0,9524.0,Experian
LN-04065,620,Poor (<650),2021-09-26,0,191000.0,19240.0,Experian
LN-04066,649,Poor (<650),2019-05-09,0,111000.0,18992.0,Experian
LN-04067,715,Good (700-749),2021-12-22,1,256000.0,25007.0,Equifax
LN-04068,723,Good (700-749),2022-11-07,0,173000.0,26714.0,TransUnion
LN-04069,604,Poor (<650),2023-10-21,0,193000.0,15726.0,Experian
LN-04070,784,Excellent (750+),2020-04-24,0,123000.0,9564.0,TransUnion
LN-04071,745,Good (700-749),2018-07-17,0,171000.0,25588.0,Equifax
LN-04072,643,Poor (<650),2022-12-14,0,72000.0,13082.0,Equifax
LN-04073,576,Poor (<650),2024-01-02,0,92000.0,10011.0,TransUnion
LN-04074,688,Fair (650-699),2019-05-24,0,22000.0,9989.0,TransUnion
LN-04075,664,Fair (650-699),2023-11-01,0,274000.0,20940.0,Equifax
LN-04076,709,Good (700-749),2024-01-15,0,229000.0,11039.0,TransUnion
LN-04077,670,Fair (650-699),2019-07-23,0,166000.0,8075.0,Equifax
LN-04078,550,Poor (<650),2022-11-09,0,253000.0,24406.0,Equifax
LN-04079,668,Fair (650-699),2022-09-23,0,182000.0,4322.0,TransUnion
LN-04080,675,Fair (650-699),2024-03-15,0,66000.0,24603.0,Equifax
LN-04081,750,Excellent (750+),2023-10-02,0,150000.0,11912.0,TransUnion
LN-04082,644,Poor (<650),2022-02-20,1,172000.0,9202.0,Equifax
LN-04083,834,Excellent (750+),2019-05-30,0,97000.0,27356.0,Experian
LN-04084,550,Poor (<650),2018-05-13,0,239000.0,14657.0,TransUnion
LN-04085,804,Excellent (750+),2024-05-03,0,25000.0,14637.0,Equifax
LN-04086,682,Fair (650-699),2017-12-14,0,206000.0,24924.0,TransUnion
LN-04087,768,Excellent (750+),2019-02-05,0,178000.0,27080.0,TransUnion
LN-04088,706,Good (700-749),2020-06-26,2,70000.0,10624.0,Equifax
LN-04089,791,Excellent (750+),2024-04-06,0,212000.0,22091.0,Experian
LN-04090,669,Fair (650-699),2018-10-26,1,195000.0,5830.0,Equifax
LN-04091,612,Poor (<650),2019-08-06,0,219000.0,16021.0,TransUnion
LN-04092,813,Excellent (750+),2019-11-06,0,148000.0,7632.0,Equifax
LN-04093,690,Fair (650-699),2020-03-27,0,180000.0,10352.0,TransUnion
LN-04094,717,Good (700-749),2022-05-05,0,271000.0,19400.0,Equifax
LN-04095,798,Excellent (750+),2022-10-12,1,256000.0,14164.0,TransUnion
LN-04096,617,Poor (<650),2021-06-07,2,278000.0,8147.0,Equifax
LN-04097,747,Good (700-749),2023-03-25,0,127000.0,7681.0,Equifax
LN-04098,652,Fair (650-699),2018-03-24,0,190000.0,8646.0,Equifax
LN-04099,689,Fair (650-699),2022-01-31,0,156000.0,3729.0,Equifax
LN-04100,705,Good (700-749),2021-01-11,0,65000.0,10576.0,Experian
LN-04101,506,Poor (<650),2024-01-08,0,204000.0,23127.0,Equifax
LN-04102,637,Poor (<650),2021-08-28,0,47000.0,7817.0,Equifax
LN-04103,808,Excellent (750+),2023-01-02,0,128000.0,20234.0,Experian
LN-04104,770,Excellent (750+),2022-06-16,0,77000.0,9371.0,Experian
LN-04105,694,Fair (650-699),2020-08-20,1,45000.0,17039.0,Equifax
LN-04106,719,Good (700-749),2020-06-12,0,162000.0,11030.0,TransUnion
LN-04107,676,Fair (650-699),2019-03-20,0,210000.0,27040.0,Experian
LN-04108,808,Excellent (750+),2018-08-24,0,106000.0,17007.0,Experian
LN-04109,683,Fair (650-699),2022-09-19,0,215000.0,22145.0,Experian
LN-04110,718,Good (700-749),2023-02-16,2,262000.0,3576.0,TransUnion
LN-04111,791,Excellent (750+),2021-09-25,0,121000.0,8884.0,TransUnion
LN-04112,637,Poor (<650),2021-11-12,0,160000.0,22236.0,TransUnion
LN-04113,824,Excellent (750+),2018-06-19,0,78000.0,24389.0,Experian
LN-04114,577,Poor (<650),2019-06-02,0,165000.0,24175.0,Experian
LN-04115,830,Excellent (750+),2021-06-17,0,188000.0,11682.0,TransUnion
LN-04116,670,Fair (650-699),2023-10-06,0,188000.0,15605.0,TransUnion
LN-04117,680,Fair (650-699),2019-01-12,0,207000.0,5448.0,Equifax
LN-04118,550,Poor (<650),2018-12-08,0,117000.0,24377.0,Equifax
LN-04119,663,Fair (650-699),2021-12-09,0,85000.0,16283.0,Experian
LN-04120,616,Poor (<650),2022-11-08,0,216000.0,11077.0,TransUnion
LN-04121,651,Fair (650-699),2021-06-12,0,158000.0,20364.0,Equifax
LN-04122,689,Fair (650-699),2024-03-17,0,81000.0,19110.0,Equifax
LN-04123,670,Fair (650-699),2018-12-01,0,246000.0,12110.0,TransUnion
LN-04124,716,Good (700-749),2019-10-15,0,146000.0,11025.0,TransUnion
LN-04125,724,Good (700-749),2020-05-13,0,8000.0,6945.0,TransUnion
LN-04126,612,Poor (<650),2022-12-18,0,209000.0,21601.0,TransUnion
LN-04127,629,Poor (<650),2019-12-20,0,263000.0,16115.0,Equifax
LN-04128,843,Excellent (750+),2022-02-07,0,102000.0,23818.0,TransUnion
LN-04129,641,Poor (<650),2022-10-11,0,90000.0,5007.0,TransUnion
LN-04130,832,Excellent (750+),2020-07-10,0,160000.0,23370.0,Experian
LN-04131,680,Fair (650-699),2023-08-28,0,264000.0,4967.0,TransUnion
LN-04132,700,Good (700-749),2021-10-05,0,122000.0,22406.0,TransUnion
LN-04133,785,Excellent (750+),2024-05-18,0,9000.0,20986.0,Experian
LN-04134,801,Excellent (750+),2018-06-28,0,45000.0,9747.0,Equifax
LN-04135,691,Fair (650-699),2024-02-29,0,219000.0,9318.0,Equifax
LN-04136,668,Fair (650-699),2023-07-18,0,171000.0,27459.0,Experian
LN-04137,695,Fair (650-699),2020-11-24,0,50000.0,22850.0,Experian
LN-04138,727,Good (700-749),2021-09-06,0,117000.0,23956.0,Experian
LN-04139,771,Excellent (750+),2022-10-11,0,208000.0,6922.0,TransUnion
LN-04140,700,Good (700-749),2018-05-30,0,205000.0,26370.0,TransUnion
LN-04141,749,Good (700-749),2018-02-24,0,62000.0,5828.0,Equifax
LN-04142,831,Excellent (750+),2023-12-10,0,119000.0,9144.0,Experian
LN-04143,730,Good (700-749),2020-02-21,0,181000.0,21546.0,TransUnion
LN-04144,724,Good (700-749),2019-04-21,0,162000.0,15909.0,Experian
LN-04145,500,Poor (<650),2019-06-18,0,266000.0,14707.0,Equifax
LN-04146,500,Poor (<650),2022-05-11,0,240000.0,11390.0,Experian
LN-04147,731,Good (700-749),2020-12-16,0,163000.0,12330.0,Equifax
LN-04148,692,Fair (650-699),2022-07-20,0,50000.0,17439.0,Equifax
LN-04149,658,Fair (650-699),2023-06-11,0,177000.0,19456.0,Equifax
LN-04150,719,Good (700-749),2019-05-31,0,100000.0,15768.0,Experian
LN-04151,695,Fair (650-699),2021-10-11,0,258000.0,17721.0,Equifax
LN-04152,672,Fair (650-699),2021-05-25,2,104000.0,4767.0,TransUnion
LN-04153,706,Good (700-749),2019-08-26,0,111000.0,16846.0,TransUnion
LN-04154,640,Poor (<650),2019-04-26,1,74000.0,6826.0,Equifax
LN-04155,779,Excellent (750+),2021-03-15,0,81000.0,20800.0,Equifax
LN-04156,682,Fair (650-699),2018-11-23,0,211000.0,15828.0,TransUnion
LN-04157,643,Poor (<650),2018-10-24,0,77000.0,20973.0,TransUnion
LN-04158,661,Fair (650-699),2020-02-26,0,232000.0,11058.0,Experian
LN-04159,648,Poor (<650),2021-05-21,0,23000.0,26632.0,Experian
LN-04160,706,Good (700-749),2020-05-27,0,68000.0,21280.0,TransUnion
LN-04161,648,Poor (<650),2024-04-25,0,196000.0,4121.0,Experian
LN-04162,738,Good (700-749),2022-10-19,0,269000.0,23697.0,TransUnion
LN-04163,678,Fair (650-699),2021-11-01,0,145000.0,19294.0,Equifax
LN-04164,553,Poor (<650),2023-07-10,0,33000.0,4755.0,Equifax
LN-04165,665,Fair (650-699),2020-03-29,1,145000.0,26270.0,Experian
LN-04166,763,Excellent (750+),2021-08-20,0,169000.0,13119.0,Equifax
LN-04167,676,Fair (650-699),2023-08-28,0,17000.0,7594.0,TransUnion
LN-04168,680,Fair (650-699),2022-03-25,0,174000.0,15799.0,Experian
LN-04169,778,Excellent (750+),2023-08-01,0,140000.0,16150.0,TransUnion
LN-04170,576,Poor (<650),2020-05-09,0,202000.0,26606.0,Equifax
LN-04171,576,Poor (<650),2019-06-25,0,216000.0,17723.0,Experian
LN-04172,687,Fair (650-699),2018-11-26,0,55000.0,6188.0,TransUnion
LN-04173,661,Fair (650-699),2018-11-18,0,223000.0,3771.0,TransUnion
LN-04174,622,Poor (<650),2021-05-09,1,274000.0,23920.0,Equifax
LN-04175,685,Fair (650-699),2023-04-29,1,16000.0,3711.0,TransUnion
LN-04176,739,Good (700-749),2023-01-08,0,250000.0,26887.0,Equifax
LN-04177,699,Fair (650-699),2020-03-26,0,145000.0,22614.0,TransUnion
LN-04178,724,Good (700-749),2024-01-20,0,92000.0,12916.0,Experian
LN-04179,845,Excellent (750+),2023-04-10,0,144000.0,17978.0,Experian
LN-04180,603,Poor (<650),2020-10-23,0,188000.0,17712.0,Equifax
LN-04181,722,Good (700-749),2018-06-25,0,219000.0,21417.0,Experian
LN-04182,659,Fair (650-699),2021-07-11,0,112000.0,13128.0,TransUnion
LN-04183,632,Poor (<650),2021-06-19,0,123000.0,19834.0,TransUnion
LN-04184,653,Fair (650-699),2023-07-18,0,42000.0,27144.0,TransUnion
LN-04185,661,Fair (650-699),2021-11-20,1,131000.0,16805.0,Equifax
LN-04186,728,Good (700-749),2024-02-14,0,181000.0,15905.0,Experian
LN-04187,850,Excellent (750+),2020-05-11,0,249000.0,26441.0,Experian
LN-04188,642,Poor (<650),2022-11-25,0,220000.0,10761.0,TransUnion
LN-04189,666,Fair (650-699),2021-04-25,0,87000.0,23753.0,Experian
LN-04190,694,Fair (650-699),2018-05-21,0,152000.0,22428.0,Equifax
LN-04191,731,Good (700-749),2020-07-22,0,189000.0,22346.0,Experian
LN-04192,721,Good (700-749),2021-01-28,0,225000.0,4292.0,Equifax
LN-04193,802,Excellent (750+),2021-11-28,0,260000.0,11636.0,Experian
LN-04194,550,Poor (<650),2024-03-25,0,265000.0,25767.0,Equifax
LN-04195,550,Poor (<650),2022-03-10,0,48000.0,3646.0,TransUnion
LN-04196,660,Fair (650-699),2024-02-24,0,178000.0,4218.0,TransUnion
LN-04197,787,Excellent (750+),2020-02-26,0,9000.0,9890.0,Equifax
LN-04198,574,Poor (<650),2023-07-08,1,239000.0,14188.0,TransUnion
LN-04199,550,Poor (<650),2020-04-08,0,184000.0,13690.0,Equifax
LN-04200,656,Fair (650-699),2018-09-29,1,105000.0,25190.0,Experian
LN-04201,651,Fair (650-699),2021-04-08,2,244000.0,3675.0,TransUnion
LN-04202,612,Poor (<650),2023-06-03,0,46000.0,6195.0,TransUnion
LN-04203,621,Poor (<650),2019-02-28,0,207000.0,13242.0,Experian
LN-04204,622,Poor (<650),2023-07-21,0,228000.0,11394.0,Equifax
LN-04205,649,Poor (<650),2023-10-20,0,259000.0,24904.0,TransUnion
LN-04206,649,Poor (<650),2023-02-22,0,143000.0,24698.0,Experian
LN-04207,739,Good (700-749),2023-05-01,2,63000.0,4021.0,Equifax
LN-04208,550,Poor (<650),2020-07-27,0,225000.0,6510.0,Experian
LN-04209,631,Poor (<650),2020-02-05,0,50000.0,5524.0,TransUnion
LN-04210,609,Poor (<650),2022-04-22,0,177000.0,18699.0,Experian
LN-04211,679,Fair (650-699),2022-01-08,1,81000.0,5962.0,Experian
LN-04212,656,Fair (650-699),2019-04-10,0,101000.0,3825.0,Equifax
LN-04213,763,Excellent (750+),2020-04-14,0,261000.0,17803.0,Equifax
LN-04214,500,Poor (<650),2021-09-26,0,146000.0,8326.0,TransUnion
LN-04215,703,Good (700-749),2023-04-16,1,30000.0,12663.0,Equifax
LN-04216,744,Good (700-749),2021-03-22,0,80000.0,24524.0,TransUnion
LN-04217,848,Excellent (750+),2022-03-21,1,146000.0,26522.0,Experian
LN-04218,661,Fair (650-699),2021-11-26,0,53000.0,26802.0,Equifax
LN-04219,646,Poor (<650),2020-11-19,0,124000.0,5217.0,Experian
LN-04220,555,Poor (<650),2020-08-22,1,36000.0,18007.0,Experian
LN-04221,550,Poor (<650),2018-03-11,0,101000.0,12337.0,Experian
LN-04222,767,Excellent (750+),2020-12-27,0,207000.0,14732.0,Equifax
LN-04223,699,Fair (650-699),2020-08-04,0,256000.0,15599.0,Equifax
LN-04224,794,Excellent (750+),2023-11-06,0,199000.0,8006.0,Equifax
LN-04225,526,Poor (<650),2020-01-23,0,183000.0,20604.0,Experian
LN-04226,741,Good (700-749),2018-06-11,0,269000.0,4817.0,Experian
LN-04227,849,Excellent (750+),2021-01-12,0,196000.0,27207.0,Experian
LN-04228,733,Good (700-749),2018-04-21,0,174000.0,23181.0,Experian
LN-04229,722,Good (700-749),2023-01-19,0,199000.0,15129.0,TransUnion
LN-04230,647,Poor (<650),2022-09-29,0,93000.0,8867.0,Equifax
LN-04231,500,Poor (<650),2019-06-17,0,41000.0,14845.0,Experian
LN-04232,808,Excellent (750+),2019-08-12,0,233000.0,24437.0,TransUnion
LN-04233,651,Fair (650-699),2023-06-06,0,160000.0,25573.0,Experian
LN-04234,740,Good (700-749),2022-04-24,0,219000.0,15956.0,Equifax
LN-04235,574,Poor (<650),2020-02-25,0,18000.0,18837.0,Equifax
LN-04236,605,Poor (<650),2022-01-30,0,62000.0,24826.0,TransUnion
LN-04237,680,Fair (650-699),2021-10-20,0,93000.0,18633.0,Experian
LN-04238,672,Fair (650-699),2023-11-23,0,63000.0,7103.0,Equifax
LN-04239,816,Excellent (750+),2024-01-04,0,6000.0,5232.0,Experian
LN-04240,693,Fair (650-699),2018-12-30,0,48000.0,25629.0,TransUnion
LN-04241,552,Poor (<650),2023-10-08,1,263000.0,11790.0,TransUnion
LN-04242,771,Excellent (750+),2023-07-16,0,270000.0,12249.0,Equifax
LN-04243,652,Fair (650-699),2018-06-09,0,97000.0,19546.0,TransUnion
LN-04244,755,Excellent (750+),2018-05-26,0,50000.0,26609.0,Equifax
LN-04245,702,Good (700-749),2023-11-15,0,36000.0,20509.0,Experian
LN-04246,576,Poor (<650),2023-03-03,1,170000.0,11668.0,Equifax
LN-04247,713,Good (700-749),2020-12-02,0,155000.0,18944.0,Equifax
LN-04248,850,Excellent (750+),2023-01-15,0,66000.0,25375.0,Equifax
LN-04249,739,Good (700-749),2018-11-16,0,114000.0,8184.0,Experian
LN-04250,695,Fair (650-699),2020-12-15,0,115000.0,5253.0,Equifax
LN-04251,786,Excellent (750+),2018-04-29,0,5000.0,6741.0,TransUnion
LN-04252,716,Good (700-749),2018-07-18,0,134000.0,9604.0,Experian
LN-04253,716,Good (700-749),2022-06-20,0,123000.0,12753.0,Equifax
LN-04254,612,Poor (<650),2022-05-29,0,18000.0,8795.0,TransUnion
LN-04255,718,Good (700-749),2021-12-03,0,206000.0,19116.0,TransUnion
LN-04256,782,Excellent (750+),2019-03-30,0,229000.0,10130.0,Experian
LN-04257,583,Poor (<650),2021-04-04,0,163000.0,5487.0,TransUnion
LN-04258,813,Excellent (750+),2022-04-09,0,64000.0,18671.0,TransUnion
LN-04259,692,Fair (650-699),2018-04-16,0,54000.0,24842.0,TransUnion
LN-04260,628,Poor (<650),2023-10-08,0,240000.0,17650.0,TransUnion
LN-04261,779,Excellent (750+),2019-08-17,0,14000.0,11414.0,Equifax
LN-04262,677,Fair (650-699),2018-12-03,0,254000.0,8871.0,Equifax
LN-04263,760,Excellent (750+),2021-01-19,1,177000.0,14021.0,Equifax
LN-04264,676,Fair (650-699),2023-03-10,1,43000.0,5300.0,Experian
LN-04265,605,Poor (<650),2019-05-09,1,59000.0,22133.0,Experian
LN-04266,739,Good (700-749),2021-09-20,1,210000.0,13956.0,TransUnion
LN-04267,647,Poor (<650),2021-08-03,0,151000.0,18375.0,Equifax
LN-04268,550,Poor (<650),2021-08-27,0,111000.0,23722.0,Equifax
LN-04269,610,Poor (<650),2020-04-25,0,79000.0,16144.0,TransUnion
LN-04270,774,Excellent (750+),2019-06-15,0,174000.0,23871.0,Experian
LN-04271,689,Fair (650-699),2023-07-01,0,98000.0,21444.0,Equifax
LN-04272,538,Poor (<650),2019-04-02,0,9000.0,27155.0,Equifax
LN-04273,591,Poor (<650),2023-03-28,1,262000.0,6982.0,Equifax
LN-04274,515,Poor (<650),2021-02-27,1,239000.0,5118.0,Experian
LN-04275,550,Poor (<650),2019-03-02,0,121000.0,17391.0,Equifax
LN-04276,691,Fair (650-699),2019-04-13,0,214000.0,25420.0,Equifax
LN-04277,652,Fair (650-699),2023-01-10,0,260000.0,27450.0,Equifax
LN-04278,622,Poor (<650),2019-09-11,0,92000.0,15426.0,Experian
LN-04279,694,Fair (650-699),2022-01-28,0,15000.0,6022.0,Equifax
LN-04280,729,Good (700-749),2018-07-20,1,45000.0,14349.0,TransUnion
LN-04281,850,Excellent (750+),2021-09-20,0,176000.0,26064.0,Equifax
LN-04282,500,Poor (<650),2020-05-18,0,260000.0,3697.0,Equifax
LN-04283,674,Fair (650-699),2021-12-15,0,51000.0,4138.0,TransUnion
LN-04284,777,Excellent (750+),2018-07-11,0,16000.0,15946.0,Experian
LN-04285,637,Poor (<650),2021-07-28,0,170000.0,18336.0,Experian
LN-04286,716,Good (700-749),2022-03-30,0,43000.0,9605.0,Equifax
LN-04287,663,Fair (650-699),2023-09-23,0,39000.0,7366.0,Experian
LN-04288,714,Good (700-749),2024-02-27,0,53000.0,14902.0,Equifax
LN-04289,820,Excellent (750+),2022-06-21,0,9000.0,11646.0,Equifax
LN-04290,748,Good (700-749),2024-05-06,1,218000.0,21791.0,Experian
LN-04291,740,Good (700-749),2020-08-04,1,47000.0,5185.0,Equifax
LN-04292,665,Fair (650-699),2023-11-23,0,215000.0,17915.0,Experian
LN-04293,581,Poor (<650),2023-01-04,1,29000.0,25001.0,Experian
LN-04294,683,Fair (650-699),2024-01-21,0,177000.0,24084.0,Equifax
LN-04295,796,Excellent (750+),2023-05-16,0,186000.0,24477.0,TransUnion
LN-04296,577,Poor (<650),2020-02-06,1,274000.0,15715.0,Experian
LN-04297,615,Poor (<650),2021-08-26,0,178000.0,23063.0,Experian
LN-04298,710,Good (700-749),2023-11-03,0,248000.0,25860.0,Experian
LN-04299,561,Poor (<650),2024-05-02,0,22000.0,15425.0,Equifax
LN-04300,636,Poor (<650),2021-05-30,0,273000.0,10307.0,TransUnion
LN-04301,603,Poor (<650),2018-01-17,2,131000.0,9032.0,Equifax
LN-04302,590,Poor (<650),2023-10-19,0,55000.0,7225.0,TransUnion
LN-04303,622,Poor (<650),2019-08-01,0,273000.0,19788.0,Experian
LN-04304,680,Fair (650-699),2020-06-19,0,224000.0,10702.0,TransUnion
LN-04305,595,Poor (<650),2018-09-12,2,122000.0,27747.0,Experian
LN-04306,572,Poor (<650),2023-06-24,0,108000.0,24049.0,TransUnion
LN-04307,649,Poor (<650),2021-08-16,0,206000.0,12506.0,Equifax
LN-04308,758,Excellent (750+),2022-02-14,0,123000.0,19730.0,Equifax
LN-04309,611,Poor (<650),2021-09-29,0,197000.0,7645.0,TransUnion
LN-04310,662,Fair (650-699),2020-11-26,0,121000.0,6565.0,Equifax
LN-04311,703,Good (700-749),2022-11-01,0,239000.0,24454.0,TransUnion
LN-04312,560,Poor (<650),2023-09-09,0,66000.0,19278.0,TransUnion
LN-04313,739,Good (700-749),2018-11-12,0,152000.0,20491.0,TransUnion
LN-04314,730,Good (700-749),2021-10-03,0,95000.0,26034.0,TransUnion
LN-04315,667,Fair (650-699),2024-01-10,2,19000.0,17632.0,TransUnion
LN-04316,780,Excellent (750+),2023-04-19,1,169000.0,15609.0,TransUnion
LN-04317,609,Poor (<650),2018-06-27,0,270000.0,9496.0,Experian
LN-04318,790,Excellent (750+),2023-08-19,0,147000.0,22352.0,Equifax
LN-04319,630,Poor (<650),2018-11-02,0,83000.0,5306.0,Experian
LN-04320,621,Poor (<650),2018-02-26,0,25000.0,22101.0,TransUnion
LN-04321,615,Poor (<650),2019-01-02,1,93000.0,12639.0,TransUnion
LN-04322,691,Fair (650-699),2021-06-13,0,71000.0,19932.0,Experian
LN-04323,797,Excellent (750+),2019-05-01,0,243000.0,9085.0,Experian
LN-04324,613,Poor (<650),2019-06-29,0,143000.0,21107.0,Experian
LN-04325,638,Poor (<650),2021-02-06,0,119000.0,23078.0,Equifax
LN-04326,782,Excellent (750+),2022-12-05,1,247000.0,10569.0,TransUnion
LN-04327,652,Fair (650-699),2019-12-03,0,113000.0,27040.0,Experian
LN-04328,772,Excellent (750+),2019-08-04,0,255000.0,25758.0,TransUnion
LN-04329,835,Excellent (750+),2018-07-16,0,170000.0,3600.0,Experian
LN-04330,667,Fair (650-699),2019-03-31,1,82000.0,13533.0,Equifax
LN-04331,754,Excellent (750+),2021-07-01,1,255000.0,23470.0,Experian
LN-04332,607,Poor (<650),2022-03-22,0,197000.0,13558.0,Equifax
LN-04333,760,Excellent (750+),2024-05-30,0,138000.0,8289.0,Equifax
LN-04334,715,Good (700-749),2021-07-16,0,114000.0,20889.0,TransUnion
LN-04335,737,Good (700-749),2020-01-17,2,175000.0,5443.0,Experian
LN-04336,648,Poor (<650),2020-11-21,2,9000.0,14092.0,Equifax
LN-04337,567,Poor (<650),2018-05-05,0,145000.0,6115.0,TransUnion
LN-04338,740,Good (700-749),2018-07-17,1,221000.0,5639.0,Equifax
LN-04339,550,Poor (<650),2022-08-19,0,247000.0,5611.0,Experian
LN-04340,674,Fair (650-699),2020-02-08,0,140000.0,8255.0,Equifax
LN-04341,680,Fair (650-699),2020-11-19,0,253000.0,3547.0,Experian
LN-04342,715,Good (700-749),2020-12-14,1,59000.0,13489.0,Equifax
LN-04343,850,Excellent (750+),2024-02-27,0,18000.0,13439.0,TransUnion
LN-04344,782,Excellent (750+),2023-03-29,0,144000.0,23461.0,TransUnion
LN-04345,647,Poor (<650),2018-05-09,0,43000.0,14973.0,TransUnion
LN-04346,592,Poor (<650),2018-09-23,1,55000.0,10016.0,Experian
LN-04347,696,Fair (650-699),2024-01-29,0,258000.0,22700.0,TransUnion
LN-04348,573,Poor (<650),2023-07-18,0,43000.0,10948.0,Equifax
LN-04349,624,Poor (<650),2021-04-06,0,231000.0,23940.0,Equifax
LN-04350,655,Fair (650-699),2022-01-29,0,201000.0,24705.0,Experian
LN-04351,550,Poor (<650),2019-12-13,0,52000.0,21793.0,Equifax
LN-04352,703,Good (700-749),2023-01-02,0,86000.0,27561.0,TransUnion
LN-04353,625,Poor (<650),2022-04-01,0,243000.0,12445.0,TransUnion
LN-04354,566,Poor (<650),2019-03-30,0,79000.0,18395.0,Experian
LN-04355,732,Good (700-749),2024-05-04,0,199000.0,22177.0,TransUnion
LN-04356,757,Excellent (750+),2023-07-25,0,8000.0,3667.0,TransUnion
LN-04357,600,Poor (<650),2023-10-26,0,51000.0,17491.0,Equifax
LN-04358,674,Fair (650-699),2023-02-27,1,221000.0,14516.0,Equifax
LN-04359,747,Good (700-749),2022-09-23,0,40000.0,12713.0,TransUnion
LN-04360,656,Fair (650-699),2021-07-06,2,108000.0,26982.0,TransUnion
LN-04361,724,Good (700-749),2019-08-09,0,184000.0,8408.0,Experian
LN-04362,634,Poor (<650),2024-04-20,0,164000.0,15631.0,Equifax
LN-04363,659,Fair (650-699),2021-11-29,0,177000.0,23754.0,TransUnion
LN-04364,795,Excellent (750+),2023-10-30,0,101000.0,10718.0,TransUnion
LN-04365,652,Fair (650-699),2023-06-09,0,90000.0,4905.0,Equifax
LN-04366,850,Excellent (750+),2020-08-11,0,74000.0,5838.0,Equifax
LN-04367,657,Fair (650-699),2024-06-07,0,30000.0,26126.0,TransUnion
LN-04368,702,Good (700-749),2020-03-12,0,79000.0,26241.0,TransUnion
LN-04369,646,Poor (<650),2023-06-10,0,98000.0,12943.0,Experian
LN-04370,717,Good (700-749),2020-08-26,0,154000.0,26410.0,Experian
LN-04371,560,Poor (<650),2018-06-04,1,46000.0,22975.0,Experian
LN-04372,656,Fair (650-699),2022-02-10,1,41000.0,19146.0,Experian
LN-04373,612,Poor (<650),2021-01-30,0,142000.0,23477.0,TransUnion
LN-04374,710,Good (700-749),2022-06-17,0,75000.0,10628.0,Equifax
LN-04375,779,Excellent (750+),2019-05-11,0,11000.0,20694.0,Equifax
LN-04376,751,Excellent (750+),2018-01-23,0,256000.0,19231.0,Experian
LN-04377,550,Poor (<650),2021-06-24,0,58000.0,27766.0,TransUnion
LN-04378,850,Excellent (750+),2023-02-15,0,13000.0,4453.0,TransUnion
LN-04379,723,Good (700-749),2020-09-13,0,65000.0,11732.0,Experian
LN-04380,637,Poor (<650),2023-01-26,0,248000.0,11764.0,Experian
LN-04381,712,Good (700-749),2022-02-22,0,56000.0,8680.0,Experian
LN-04382,714,Good (700-749),2019-02-09,0,216000.0,18015.0,Equifax
LN-04383,558,Poor (<650),2021-08-01,0,191000.0,17695.0,TransUnion
LN-04384,715,Good (700-749),2018-08-22,0,34000.0,11587.0,TransUnion
LN-04385,555,Poor (<650),2023-04-01,1,27000.0,23122.0,TransUnion
LN-04386,667,Fair (650-699),2017-12-29,1,149000.0,23456.0,TransUnion
LN-04387,645,Poor (<650),2019-03-12,0,159000.0,6892.0,Experian
LN-04388,585,Poor (<650),2020-04-14,0,206000.0,23320.0,TransUnion
LN-04389,711,Good (700-749),2021-04-17,0,198000.0,12591.0,Experian
LN-04390,746,Good (700-749),2019-10-01,0,122000.0,8744.0,Equifax
LN-04391,741,Good (700-749),2017-12-29,0,196000.0,10491.0,Equifax
LN-04392,765,Excellent (750+),2019-11-01,0,260000.0,8192.0,TransUnion
LN-04393,725,Good (700-749),2022-12-02,1,73000.0,21830.0,Experian
LN-04394,657,Fair (650-699),2021-10-06,0,141000.0,19974.0,Experian
LN-04395,767,Excellent (750+),2020-10-04,0,32000.0,26826.0,TransUnion
LN-04396,591,Poor (<650),2020-01-29,0,211000.0,24908.0,TransUnion
LN-04397,627,Poor (<650),2021-03-30,0,104000.0,20487.0,Experian
LN-04398,622,Poor (<650),2021-10-04,0,210000.0,4217.0,Equifax
LN-04399,786,Excellent (750+),2022-10-19,0,137000.0,11343.0,Experian
LN-04400,775,Excellent (750+),2018-09-04,0,78000.0,26979.0,Experian
LN-04401,738,Good (700-749),2022-02-12,0,246000.0,25628.0,Equifax
LN-04402,785,Excellent (750+),2019-12-10,0,39000.0,6461.0,TransUnion
LN-04403,629,Poor (<650),2021-01-01,0,262000.0,27125.0,Equifax
LN-04404,727,Good (700-749),2022-01-01,0,108000.0,5222.0,Equifax
LN-04405,689,Fair (650-699),2022-07-20,0,155000.0,23894.0,Equifax
LN-04406,767,Excellent (750+),2018-06-17,0,170000.0,18394.0,Experian
LN-04407,690,Fair (650-699),2023-10-27,0,195000.0,15107.0,TransUnion
LN-04408,669,Fair (650-699),2020-01-17,0,61000.0,13612.0,Equifax
LN-04409,743,Good (700-749),2019-02-03,0,128000.0,13130.0,Experian
LN-04410,770,Excellent (750+),2019-08-26,2,22000.0,7791.0,Experian
LN-04411,646,Poor (<650),2020-05-15,0,227000.0,7804.0,Equifax
LN-04412,611,Poor (<650),2019-12-28,1,199000.0,13113.0,TransUnion
LN-04413,615,Poor (<650),2020-10-04,0,150000.0,7145.0,Equifax
LN-04414,550,Poor (<650),2019-07-01,0,215000.0,8236.0,Experian
